name,price,composition,gender,age,category,subcategory,description,img_url,url,scrapped-at
Relógio mormaii digital feminino - mo03038w,"R$ 250,00",Relógio digital 10 atm,Feminino,Adulto,,Relogio-polimero,"Esses modelos da linha sports foram feitos para as mulheres que gostam de praticar esporte e ao mesmo tempo usar relógios no dia a dia! para facilitar ainda mais seu desempenho e nunca perder o estilo, ele vem com uma caixa de 44mm, pulseira de polímero transparente, banho na cor branca, lcd negativo e resistente a até 100m.",https://mormaiishop.vteximg.com.br/arquivos/ids/2756538-450-450/MO03038W_TRANSPARENTE_1.jpg?v=637840867821230000,https://www.mormaiishop.com.br/relogio-mormaii-digital-feminino---mo03038w-mo03038w/p,12-04-2022
Relógio mormaii digital masculino - mo1134ae8b,"R$ 330,00",Relógio digital 10 atm,Masculino,Adulto,,Relogio-polimero,"Para aqueles que gostam de praticar esportes e estar sempre no estilo, esses novos relógios da linha action são perfeitos para você! eles são resistentes a 100m, apresentam maquinismo digital, pulseira de polímero branca e garantem um toque robusto com sua caixa de 54mm.",https://mormaiishop.vteximg.com.br/arquivos/ids/2757510-450-450/MO1134AE8B_PRETO_1.jpg?v=637840959121400000,https://www.mormaiishop.com.br/relogio-mormaii-digital-masculino---mo1134ae8b-mo1134ae8b/p,12-04-2022
Relógio mormaii digital masculino - mo2911b8p,"R$ 240,00",Relógio digital 10 atm,Masculino,Adulto,,Relogio-polimero,"Para trazer um estilo ainda mais diversificado para você, esse relógio com 48mm, resistência de 10atm, maquinismo digital, lcd negativo e pulseira de polímero preta, garantem todo o estilo mormaii!",https://mormaiishop.vteximg.com.br/arquivos/ids/2757512-450-450/MO2911B8P_PRETO_1.jpg?v=637840965366800000,https://www.mormaiishop.com.br/relogio-mormaii-digital-masculino---mo2911b8p-mo2911b8p/p,12-04-2022
Relógio mormaii digital feminino - mo66018k,"R$ 270,00",Relógio digital 5 atm,Feminino,Adulto,,Relogio-silicone,"Esses modelos digitais com lcd negativo, resistência de 5atm e caixa quadrada de 38mm, chegaram com tudo! com banho preto, pulseira de silicone preta e caixa prata, esse relógio é perfeito para você sair e aproveitar as funcionalidades mormaii!",https://mormaiishop.vteximg.com.br/arquivos/ids/2756531-450-450/MO66018K_PRATA_1.jpg?v=637840855468300000,https://www.mormaiishop.com.br/relogio-mormaii-digital-feminino---mo66018k-mo66018k/p,12-04-2022
Relógio mormaii digital masculino - mo1134af8p,"R$ 330,00",Relógio digital 10 atm,Masculino,Adulto,,Relogio-polimero,"Para aqueles que gostam de praticar esportes e estar sempre no estilo, esses novos relógios da linha action são perfeitos para você! eles são resistentes a 100m, apresentam maquinismo digital, pulseira de polímero preta e garantem um toque robusto com sua caixa de 54mm.",https://mormaiishop.vteximg.com.br/arquivos/ids/2756527-450-450/MO1134AF8P_PRETO_1.jpg?v=637840794570800000,https://www.mormaiishop.com.br/relogio-mormaii-digital-masculino---mo1134af8p-mo1134af8p/p,12-04-2022
Relógio mormaii digital masculino - mo3480ac8l,"R$ 240,00",Relógio digital 10 atm,Masculino,Adulto,,Relogio-polimero,"A linha wave vem com uma combinação única com seu banho preto e aro interno laranja, trazendo um toque a mais pro seu puslo! além disso, sua caixa de 52mm traz robustez para o relógio que conta com sua pusleira de polímero, lcd negativo e resistência de 10atm.",https://mormaiishop.vteximg.com.br/arquivos/ids/2757513-450-450/MO3480AC8L_PRETO_1.jpg?v=637840965576700000,https://www.mormaiishop.com.br/relogio-mormaii-digital-masculino---mo3480ac8l-mo3480ac8l/p,12-04-2022
Tênis mormaii urban series,"R$ 179,90","Cabedal em laminado sintético, sola em p.v.c, etiqueta na lingueta, detalhes frequnciados nas laterais, logo lateral frequenciado, palmilha removível.",Masculino,Adulto,Tenis,Casual,"O tênis mormaii urban series é o mais novo lançamento da linha urban, da mormaii shoes. o modelo, com cabedal em laminado sintético e sola em pvc, é leve, confortável e com boa durabilidade. com detalhes frequenciados no cabedal, e detalhes na sola, o urban series é moderno e atemporal. o tênis certo pra sair da rotina. modelo indicado para uso diário e urbano.",https://mormaiishop.vteximg.com.br/arquivos/ids/2760337-450-450/203363A_OFF-WHITE_1.jpg?v=637847714977000000,https://www.mormaiishop.com.br/tenis-mormaii-urban-series-203363a/p,12-04-2022
Relógio mormaii digiana masculino - moad1105aa8r,"R$ 440,00",Relógio digiana 10 atm,Masculino,Adulto,,Relogio-polimero,"Esses incríveis modelos da linha action foram feitos para você deixar sua marca por onde passar! com modelo robusto, ele vem com banho preto, lcd negativo, pulseira integrated vermelha, resistência de 100m e caixa de polímero redonda de 52mm.",https://mormaiishop.vteximg.com.br/arquivos/ids/2757520-450-450/MOAD1105AA8R_PRETO_1.jpg?v=637840995596900000,https://www.mormaiishop.com.br/relogio-mormaii-digiana-masculino---moad1105aa8r-moad1105aa8r/p,12-04-2022
Relógio mormaii digital feminino - mo66018p,"R$ 270,00",Relógio digital 5 atm,Unissex,Infantil,,Relogio-silicone,"Esses modelos digitais com lcd negativo, resistência de 5atm e caixa quadrada de 38mm, chegaram com tudo! com banho preto e pulseira de silicone preta, esse relógio é perfeito para você sair e aproveitar as funcionalidades mormaii!",https://mormaiishop.vteximg.com.br/arquivos/ids/2757516-450-450/MO66018P_PRETO_1.jpg?v=637840971353230000,https://www.mormaiishop.com.br/relogio-mormaii-digital-feminino---mo66018p-mo66018p/p,12-04-2022
Relógio mormaii analogico masculino - mopc21jakc8c,"R$ 240,00",Relógio analogico 10 atm,Masculino,Adulto,,Relogio-silicone,"Com um modelo mais casual, esses novos relógios da mormaii trazem uma belíssima combinação entre seu mostrador cinza com a logo da marca e a pulseira de silicone cinza ! além disso, conta com maquinismo analógico, caixa de 47mm e resistência de 100m.",https://mormaiishop.vteximg.com.br/arquivos/ids/2757524-450-450/MOPC21JAKC8C_CINZA_1.jpg?v=637841002267600000,https://www.mormaiishop.com.br/relogio-mormaii-analogico-masculino---mopc21jakc8c-mopc21jakc8c/p,12-04-2022
Chinelo mormaii drop ll dedo adulto,"R$ 64,99","Tiras largas, grafias folhagem, listras, enfite na forquilha, eva.",Masculino,Adulto,Chinelo,Dedo,"O mormaii drop ii dedo ad é um chinelo de dedo com tiras largas e renovação de grafia. inspirado nas t-shirts e bermudas vistas em marcas de varejo e especializadas no estilo de vida do surf, traz em sua linguagem folhagens, listras e o logo estourado em degradê na palmilha. possui enfeite na forquilha em formato de hexágono com o logo de mormaii. um produto robusto e moderno, que carrega em si o espírito de praia e aventura, propício para uso no dia a dia, em momentos de relaxamento e descontração.",https://mormaiishop.vteximg.com.br/arquivos/ids/2759943-450-450/11171K22_PRETO-VERMELHO_1.jpg?v=637846768008830000,https://www.mormaiishop.com.br/chinelo-mormaii-drop-ll-dedo-adulto-11171k22/p,12-04-2022
Chinelo mormaii drop ll dedo adulto,"R$ 64,99","Tiras largas, grafias folhagem, listras, enfite na forquilha, eva.",Masculino,Adulto,Chinelo,Dedo,"O mormaii drop ii dedo ad é um chinelo de dedo com tiras largas e renovação de grafia. inspirado nas t-shirts e bermudas vistas em marcas de varejo e especializadas no estilo de vida do surf, traz em sua linguagem folhagens, listras e o logo estourado em degradê na palmilha. possui enfeite na forquilha em formato de hexágono com o logo de mormaii. um produto robusto e moderno, que carrega em si o espírito de praia e aventura, propício para uso no dia a dia, em momentos de relaxamento e descontração.",https://mormaiishop.vteximg.com.br/arquivos/ids/2759980-450-450/11171L22_PRETO-AZUL_1.jpg?v=637846780303370000,https://www.mormaiishop.com.br/chinelo-mormaii-drop-ll-dedo-adulto-11171l22/p,12-04-2022
Chinelo mormaii drop ll dedo adulto,"R$ 64,99","Tiras largas, grafias folhagem, listras, enfite na forquilha, eva.",Masculino,Adulto,Chinelo,Dedo,"O mormaii drop ii dedo ad é um chinelo de dedo com tiras largas e renovação de grafia. inspirado nas t-shirts e bermudas vistas em marcas de varejo e especializadas no estilo de vida do surf, traz em sua linguagem folhagens, listras e o logo estourado em degradê na palmilha. possui enfeite na forquilha em formato de hexágono com o logo de mormaii. um produto robusto e moderno, que carrega em si o espírito de praia e aventura, propício para uso no dia a dia, em momentos de relaxamento e descontração.",https://mormaiishop.vteximg.com.br/arquivos/ids/2760015-450-450/11171M22_MARROM-BEGE_1.jpg?v=637846781083000000,https://www.mormaiishop.com.br/chinelo-mormaii-drop-ll-dedo-adulto-11171m22/p,12-04-2022
Chinelo mormaii pulse slide adulto,"R$ 64,99","Pratico, versatil, gaspea serigrafada, eva.",Masculino,Adulto,Chinelo,Dedo,"O mormaii pulse slide ad é um slide super prático, versátil e democrático, com gáspea serigrafada. está inserido num contexto mais básico dentro do estilo de vida do surf com inspiração em bonés e vestuário que carregam apenas o logo e suas variações, além de trazer uma versão com linhas e blocos de cor, também aliadas às tendências do público. um calçado que garante simplicidade, moda e conforto.",https://mormaiishop.vteximg.com.br/arquivos/ids/2760255-450-450/11997A22_AZUL_1.jpg?v=637846800560130000,https://www.mormaiishop.com.br/chinelo-mormaii-pulse-slide-adulto-11997a22/p,12-04-2022
Relógio mormaii digital feminino mo13001e8b,"R$ 290,00",Relógio digital 5 atm,Feminino,Adulto,,Relogio-silicone,"Com pulseira de silicone na cor branca, esse relógio é perfeito para as mulheres que querem dar um toque ainda mais charmoso no seu pulso! com uma caixa redonda de 41mm, ele têm uma resistência de 50m, lcd positivo e maquinismo digital.",https://mormaiishop.vteximg.com.br/arquivos/ids/2760416-450-450/MO13001E8B_BRANCO_1.jpg?v=637847882452730000,https://www.mormaiishop.com.br/relogio-mormaii-digital-feminino-mo13001e8b-mo13001e8b/p,12-04-2022
Relógio mormaii digital feminino mo66018t,"R$ 270,00",Relógio digital 5 atm,Feminino,Adulto,,Relogio-polimero,"Esses modelos digitais com lcd negativo, resistência de 5atm e caixa quadrada de 38mm, chegaram com tudo! com banho preto e pulseira de silicone rosa, esse relógio é perfeito para você sair e aproveitar as funcionalidades mormaii!",https://mormaiishop.vteximg.com.br/arquivos/ids/2760414-450-450/MO6601B8T_PRETO_1.jpg?v=637847877294100000,https://www.mormaiishop.com.br/relogio-mormaii-digital-feminino-mo66018t-mo6601b8t/p,12-04-2022
Relógio mormaii digital feminino mobj3808aa3c,"R$ 260,00",Relógio digital 5 atm,Unissex,Adulto,,Relogio-aco,Relógio mormaii digital feminino - mobj3808aa3c possui caixa de 35mm na cor prata confeccionada em metal e pulseira de aço também em prata. sua resistência á água é de 5 atm - linha vintage,https://mormaiishop.vteximg.com.br/arquivos/ids/2760413-450-450/MOBJ3808AA3C_PRATA_1.jpg?v=637847876631130000,https://www.mormaiishop.com.br/relogio-mormaii-digital-feminino-mobj3808aa3c-mobj3808aa3c/p,12-04-2022
Relógio mormaii digital feminino mobj3808ab4d,"R$ 280,00",Relógio digital 5 atm,Unissex,Adulto,,Relogio-aco,Relógio mormaii digital feminino - mobj3808ab4d possui caixa 35mm na cor dourado confeccionada em metal e sua pulseira de aço também em dourado. possui resistencia á água de 5 atm - linha vintage,https://mormaiishop.vteximg.com.br/arquivos/ids/2760412-450-450/MOBJ3808AB4D_DOURADO_1.jpg?v=637847870981000000,https://www.mormaiishop.com.br/relogio-mormaii-digital-feminino-mobj3808ab4d-mobj3808ab4d/p,12-04-2022
Relógio mormaii analógico masculino mopc21jar8v,"R$ 240,00",Relógio analógico 5 atm,Masculino,Adulto,,Relogio-polimero,"Relógio mormaii on the road com design casual e mostrador analógico todo em preto com caixa 44 mm em verde musgo. conta uma pulseira de nylon preta maleável e confortável, além do passador em couro marrom dando um toque especial no seu pulso.",https://mormaiishop.vteximg.com.br/arquivos/ids/2760408-450-450/MOPC21JARB8V_VERDE_1.jpg?v=637847870259700000,https://www.mormaiishop.com.br/relogio-mormaii-analogico-masculino-mopc21jar8v-mopc21jarb8v/p,12-04-2022
Relógio mormaii analógico masculino mopc21jas8l,"R$ 239,90",Relógio analógico 5 atm,Unissex,Adulto,,Relogio-polimero,"O relógio masculino mormaii mopc21jas/8l é um modelo de grande sucesso, e agora chega em versão com pulseira de silicone, trazendo um estilo mais esportivo. o relógio tem caixa com acabamento fosco, mostrador com logo retrô da marca com ano e cidade de fundação. o modelo tem resistência à água de 10atm.",https://mormaiishop.vteximg.com.br/arquivos/ids/2760405-450-450/MOPC21JASB8L_PRETO_1.jpg?v=637847869478000000,https://www.mormaiishop.com.br/relogio-mormaii-analogico-masculino-mopc21jas8l-mopc21jasb8l/p,12-04-2022
Chaveiro baleia franca mormaii,"R$ 15,70",,Unissex,Adulto,,Chaveiro-neoprene,"Chaveiro mormaii confeccionado em policloroprenoene - techprene mormaii, perfeito para acompanhar você como um acessório na sua mochila ou bolsa.",https://mormaiishop.vteximg.com.br/arquivos/ids/2479425-450-450/115127089_PRETO_1.jpg?v=637557211923800000,https://www.mormaiishop.com.br/chaveiro-baleia-franca-115127089/p,12-04-2022
Óculos de sol mormaii infantil monterey preto fosco,"R$ 299,00",Armação peso: 30 g frente: 125mm haste: 120mm cor: preto Lentealtura: 37mm largura: 48mm base: 6,Masculino,Infantil,Oculos-de-sol,,"Com inspirações californianas, o modelo solar unissex monterey ganhou proporções menores para a linha nxt – next generation, com shape geométrico retangular e linhas bem definidas, a armação toda em poliamida se destaca pela ergonomia e leveza.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496659-450-450/M0059A1401_PRETO_1.jpg?v=637602725318500000,https://www.mormaiishop.com.br/-------00591401/p,12-04-2022
Óculos de sol mormaii infantil maui preto fosco,"R$ 299,00",Armação peso: 20 g frente: 118mm haste: 125mm cor: preto Lente altura: 41mm largura: 44mm base: 6,Feminino,Infantil,Oculos-de-sol,,"O destaque da coleção mormaii ganha sua versão infantil, com frontal arredondado, o modelo maui, nome inspirado na ilha havaiana, possui estrutura em poliamida e hastes finas com textura interna do neoprene das wetsuits.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496631-450-450/M0072A1446_PRETO-ROSA_1.jpg?v=637602724759230000,https://www.mormaiishop.com.br/---------------00721446/p,12-04-2022
Óculos de sol mormaii infantil maui burgundy fosco,"R$ 249,00",Armação peso: 20 g frente: 118mm haste: 125mm cor: tons de rosa/roxo lente tipo: flash altura: 41mm largura: 44mm base: 6,Feminino,Infantil,Oculos-de-sol,,"O destaque da coleção mormaii ganha sua versão infantil, com frontal arredondado, o modelo maui, nome inspirado na ilha havaiana, possui estrutura em poliamida e hastes finas com textura interna do neoprene das wetsuits.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496625-450-450/M0072C1209_BORDO_1.jpg?v=637602724416530000,https://www.mormaiishop.com.br/--------------00721209/p,12-04-2022
Óculos de sol mormaii joaca 3 preto fosco lente azul,"R$ 399,00",MedidasFrontal: 138 mmPonte: 14 mmHorizontal: 53 mmVertical: 40 mmHaste: 120 mmPeso: 20 gArmaçãoFrente: GrilamidHaste: GrilamidNose: AnatômicoDobradiça: IntegradaPonteira: GrilamidCor Armação: Preto e Azul Fosco,Masculino,Adulto,Oculos-de-sol,,"O sucesso de vendas mormaii ganha sua mais nova versão, o modelo de óculos joaca, nome que homenageia a praia da joaquina, é um clássico entre os curvados em sua terceira edição, traz ponteiras de borracha ajustáveis, garantindo ainda mais conforto.",https://mormaiishop.vteximg.com.br/arquivos/ids/2496606-450-450/M0066AFD97_PRETO_1.jpg?v=637602723886270000,https://www.mormaiishop.com.br/------------006697/p,12-04-2022
